pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_orbsmax,pl_bmasse,pl_bmassj,ttv_flag,st_logg,sy_dist,sy_gaiamag
Kepler-911 b,Kepler-911,1,1,Transit,2016,Kepler,20.310501,,,,0,3.97,556.168,11.8295
Kepler-911 b,Kepler-911,1,1,Transit,2016,Kepler,20.31047472,,,,0,3.88,556.168,11.8295
Kepler-912 b,Kepler-912,1,1,Transit,2016,Kepler,2.53476428,,,,0,3.89,2004.72,15.3262
Kepler-912 b,Kepler-912,1,1,Transit,2016,Kepler,2.53475627,0.0339,,,0,4.53,2004.72,15.3262
Kepler-912 b,Kepler-912,1,1,Transit,2016,Kepler,2.53475568,,,,0,3.89,2004.72,15.3262
Kepler-912 b,Kepler-912,1,1,Transit,2016,Kepler,2.53475627,0.0339,,,0,4.53,2004.72,15.3262
Kepler-912 b,Kepler-912,1,1,Transit,2016,Kepler,2.53475568,0.0339,,,0,4.53,2004.72,15.3262
Kepler-912 b,Kepler-912,1,1,Transit,2016,Kepler,,,,,0,,2004.72,15.3262
Kepler-912 b,Kepler-912,1,1,Transit,2016,Kepler,2.53475627,0.0339,,,0,4.53,2004.72,15.3262
Kepler-912 b,Kepler-912,1,1,Transit,2016,Kepler,2.534773,0.037,,,0,4.53,2004.72,15.3262
Kepler-912 b,Kepler-912,1,1,Transit,2016,Kepler,2.53475627,,,,0,4.37,2004.72,15.3262
Kepler-913 b,Kepler-913,1,2,Transit,2016,Kepler,10.29672521,0.0878,,,0,4.59,991.618,15.7385
Kepler-913 b,Kepler-913,1,2,Transit,2016,Kepler,10.29674097,,,,0,4.59,991.618,15.7385
Kepler-913 b,Kepler-913,1,2,Transit,2016,Kepler,10.29674097,0.1009,,,0,4.04,991.618,15.7385
Kepler-913 b,Kepler-913,1,2,Transit,2016,Kepler,10.29672521,0.0878,,,0,4.59,991.618,15.7385
Kepler-913 b,Kepler-913,1,2,Transit,2016,Kepler,10.29664732,,,,0,4.59,991.618,15.7385
Kepler-913 b,Kepler-913,1,2,Transit,2016,Kepler,10.29672521,0.0878,,,0,4.59,991.618,15.7385
Kepler-913 b,Kepler-913,1,2,Transit,2016,Kepler,10.29667198,,,,0,4.59,991.618,15.7385
Kepler-913 b,Kepler-913,1,2,Transit,2016,Kepler,10.29672521,,,,0,4.67,991.618,15.7385
Kepler-913 b,Kepler-913,1,2,Transit,2016,Kepler,10.29678,0.091,,,0,4.59,991.618,15.7385
Kepler-913 c,Kepler-913,1,2,Transit,2021,Kepler,5.93918879,0.0608,,,0,4.59,991.618,15.7385
Kepler-913 c,Kepler-913,1,2,Transit,2021,Kepler,5.93919041,0.0699,,,0,4.04,991.618,15.7385
Kepler-913 c,Kepler-913,1,2,Transit,2021,Kepler,5.93911982,,,,0,4.04,991.618,15.7385
Kepler-913 c,Kepler-913,1,2,Transit,2021,Kepler,5.93916,0.063,,,0,4.59,991.618,15.7385
Kepler-913 c,Kepler-913,1,2,Transit,2021,Kepler,5.93918879,0.0608,,,0,4.59,991.618,15.7385
Kepler-913 c,Kepler-913,1,2,Transit,2021,Kepler,5.93919041,,,,0,4.59,991.618,15.7385
Kepler-913 c,Kepler-913,1,2,Transit,2021,Kepler,5.93918879,0.0608,,,0,4.59,991.618,15.7385
Kepler-914 b,Kepler-914,1,1,Transit,2016,Kepler,4.4096675,,,,0,4.21,753.723,13.5481
Kepler-914 b,Kepler-914,1,1,Transit,2016,Kepler,4.40966548,0.0546,,,0,4.37,753.723,13.5481
Kepler-914 b,Kepler-914,1,1,Transit,2016,Kepler,4.4096675,0.0544,,,0,4.35,753.723,13.5481
Kepler-914 b,Kepler-914,1,1,Transit,2016,Kepler,4.40966548,0.0546,,,0,4.37,753.723,13.5481
Kepler-914 b,Kepler-914,1,1,Transit,2016,Kepler,4.40965631,,,,0,4.21,753.723,13.5481
Kepler-914 b,Kepler-914,1,1,Transit,2016,Kepler,4.409673,0.055,,,0,4.38,753.723,13.5481
Kepler-914 b,Kepler-914,1,1,Transit,2016,Kepler,,,,,0,,753.723,13.5481
Kepler-914 b,Kepler-914,1,1,Transit,2016,Kepler,4.40966548,0.0546,,,0,4.37,753.723,13.5481
Kepler-914 b,Kepler-914,1,1,Transit,2016,Kepler,4.40966548,,,,0,4.36,753.723,13.5481
Kepler-915 b,Kepler-915,1,1,Transit,2016,Kepler,4.59489816,,,,0,4.13,849.036,13.2408
Kepler-915 b,Kepler-915,1,1,Transit,2016,Kepler,4.59489604,0.0542,,,0,4.3,849.036,13.2408
Kepler-915 b,Kepler-915,1,1,Transit,2016,Kepler,4.59489604,,,,0,4.24,849.036,13.2408
Kepler-915 b,Kepler-915,1,1,Transit,2016,Kepler,4.59489816,0.0566,,,0,4.22,849.036,13.2408
Kepler-915 b,Kepler-915,1,1,Transit,2016,Kepler,4.59489604,0.0542,,,0,4.3,849.036,13.2408
Kepler-915 b,Kepler-915,1,1,Transit,2016,Kepler,,,,,0,,849.036,13.2408
Kepler-915 b,Kepler-915,1,1,Transit,2016,Kepler,4.59489604,0.0542,,,0,4.3,849.036,13.2408
Kepler-915 b,Kepler-915,1,1,Transit,2016,Kepler,4.59492,0.057,,,0,4.31,849.036,13.2408
Kepler-916 b,Kepler-916,1,1,Transit,2016,Kepler,32.2968798,0.1949,,,0,4.56,830.712,15.1752
Kepler-916 b,Kepler-916,1,1,Transit,2016,Kepler,,,,,0,,830.712,15.1752
Kepler-916 b,Kepler-916,1,1,Transit,2016,Kepler,32.2968798,0.1949,,,0,4.56,830.712,15.1752
Kepler-916 b,Kepler-916,1,1,Transit,2016,Kepler,32.29648019,,,,0,4.47,830.712,15.1752
Kepler-916 b,Kepler-916,1,1,Transit,2016,Kepler,32.2968798,,,,0,4.56,830.712,15.1752
Kepler-916 b,Kepler-916,1,1,Transit,2016,Kepler,32.2964275,,,,0,4.47,830.712,15.1752
Kepler-916 b,Kepler-916,1,1,Transit,2016,Kepler,32.29861,0.188,,,0,4.62,830.712,15.1752
Kepler-916 b,Kepler-916,1,1,Transit,2016,Kepler,32.29635663,,,,0,4.47,830.712,15.1752
Kepler-916 b,Kepler-916,1,1,Transit,2016,Kepler,32.2964275,0.1885,,,0,4.47,830.712,15.1752
Kepler-916 b,Kepler-916,1,1,Transit,2016,Kepler,32.2968798,0.1949,,,0,4.56,830.712,15.1752
Kepler-917 b,Kepler-917,1,1,Transit,2016,Kepler,2.97041437,0.0378,,,0,4.6,3460.51,15.8533
Kepler-917 b,Kepler-917,1,1,Transit,2016,Kepler,2.97041377,,,,0,3.68,3460.51,15.8533
Kepler-917 b,Kepler-917,1,1,Transit,2016,Kepler,2.97041437,,,,0,4.58,3460.51,15.8533
Kepler-917 b,Kepler-917,1,1,Transit,2016,Kepler,2.97041437,0.0378,,,0,4.6,3460.51,15.8533
Kepler-917 b,Kepler-917,1,1,Transit,2016,Kepler,2.97041437,0.0378,,,0,4.6,3460.51,15.8533
Kepler-917 b,Kepler-917,1,1,Transit,2016,Kepler,2.970439,0.038,,,0,4.87,3460.51,15.8533
Kepler-917 b,Kepler-917,1,1,Transit,2016,Kepler,2.97041801,,,,0,3.68,3460.51,15.8533
Kepler-917 b,Kepler-917,1,1,Transit,2016,Kepler,2.97041801,0.0378,,,0,4.61,3460.51,15.8533
Kepler-918 b,Kepler-918,1,1,Transit,2016,Kepler,4.85386933,0.0571,,,0,4.49,1025.03,14.9546
Kepler-918 b,Kepler-918,1,1,Transit,2016,Kepler,,,,,0,,1025.03,14.9546
Kepler-918 b,Kepler-918,1,1,Transit,2016,Kepler,4.8538404,0.0569,,,0,4.48,1025.03,14.9546
Kepler-918 b,Kepler-918,1,1,Transit,2016,Kepler,4.85386933,0.0571,,,0,4.49,1025.03,14.9546
Kepler-918 b,Kepler-918,1,1,Transit,2016,Kepler,4.85386933,,,,0,4.37,1025.03,14.9546
Kepler-918 b,Kepler-918,1,1,Transit,2016,Kepler,4.85382,0.057,,,0,4.5,1025.03,14.9546
Kepler-918 b,Kepler-918,1,1,Transit,2016,Kepler,4.8538404,,,,0,4.45,1025.03,14.9546
Kepler-918 b,Kepler-918,1,1,Transit,2016,Kepler,4.85386933,0.0571,,,0,4.49,1025.03,14.9546
Kepler-919 b,Kepler-919,1,1,Transit,2016,Kepler,11.04605365,0.0981,,,0,4.43,1119.87,14.6785
Kepler-919 b,Kepler-919,1,1,Transit,2016,Kepler,11.04605365,,,,0,4.29,1119.87,14.6785
Kepler-919 b,Kepler-919,1,1,Transit,2016,Kepler,11.04603384,0.0981,,,0,4.43,1119.87,14.6785
Kepler-919 b,Kepler-919,1,1,Transit,2016,Kepler,11.04585439,,,,0,4.29,1119.87,14.6785
Kepler-919 b,Kepler-919,1,1,Transit,2016,Kepler,11.04603384,0.0981,,,0,4.43,1119.87,14.6785
Kepler-919 b,Kepler-919,1,1,Transit,2016,Kepler,11.04594184,,,,0,4.29,1119.87,14.6785
Kepler-919 b,Kepler-919,1,1,Transit,2016,Kepler,11.04603384,,,,0,4.33,1119.87,14.6785
Kepler-919 b,Kepler-919,1,1,Transit,2016,Kepler,11.04564,0.098,,,0,4.42,1119.87,14.6785
Kepler-919 b,Kepler-919,1,1,Transit,2016,Kepler,,,,,0,,1119.87,14.6785
Kepler-919 b,Kepler-919,1,1,Transit,2016,Kepler,11.04603384,0.0981,,,0,4.43,1119.87,14.6785
Kepler-92 b,Kepler-92,1,3,Transit,2013,Kepler,13.74882953,,,,1,3.95,477.992,11.7451
Kepler-92 b,Kepler-92,1,3,Transit,2013,Kepler,13.7488263,0.1194,,,1,4.05,477.992,11.7451
Kepler-92 b,Kepler-92,1,3,Transit,2013,Kepler,13.749,,64.3,0.202,1,4.05,477.992,11.7451
Kepler-92 b,Kepler-92,1,3,Transit,2013,Kepler,13.7488263,0.1194,,,1,4.05,477.992,11.7451
Kepler-92 b,Kepler-92,1,3,Transit,2013,Kepler,,,,,1,,477.992,11.7451
Kepler-92 b,Kepler-92,1,3,Transit,2013,Kepler,13.74883059,0.1174,,,1,4.05,477.992,11.7451
Kepler-92 b,Kepler-92,1,3,Transit,2013,Kepler,13.7488263,0.1194,,,1,4.05,477.992,11.7451
Kepler-92 b,Kepler-92,1,3,Transit,2013,Kepler,13.7488263,,,,1,4.05,477.992,11.7451
Kepler-92 b,Kepler-92,1,3,Transit,2013,Kepler,13.74883059,,,,1,3.95,477.992,11.7451
Kepler-92 b,Kepler-92,1,3,Transit,2013,Kepler,13.74882983,,,,1,3.95,477.992,11.7451
Kepler-92 b,Kepler-92,1,3,Transit,2013,Kepler,13.748778,0.118,,,1,4.14,477.992,11.7451
Kepler-92 b,Kepler-92,1,3,Transit,2013,Kepler,13.748933,,,,1,3.95,477.992,11.7451
Kepler-92 c,Kepler-92,1,3,Transit,2013,Kepler,26.723169,,,,1,3.95,477.992,11.7451
Kepler-92 c,Kepler-92,1,3,Transit,2013,Kepler,26.72320347,,,,1,3.95,477.992,11.7451
Kepler-92 c,Kepler-92,1,3,Transit,2013,Kepler,26.72428,0.184,,,1,4.14,477.992,11.7451
Kepler-92 c,Kepler-92,1,3,Transit,2013,Kepler,26.72320599,0.186,,,1,4.05,477.992,11.7451
Kepler-92 c,Kepler-92,1,3,Transit,2013,Kepler,26.723169,0.1829,,,1,4.05,477.992,11.7451
Kepler-92 c,Kepler-92,1,3,Transit,2013,Kepler,,,,,1,,477.992,11.7451
Kepler-92 c,Kepler-92,1,3,Transit,2013,Kepler,26.72320599,,,,1,4.05,477.992,11.7451
Kepler-92 c,Kepler-92,1,3,Transit,2013,Kepler,26.72320599,0.186,,,1,4.05,477.992,11.7451
Kepler-92 c,Kepler-92,1,3,Transit,2013,Kepler,26.723,,6.1,0.019,1,4.05,477.992,11.7451
Kepler-92 c,Kepler-92,1,3,Transit,2013,Kepler,26.72311,,,,1,3.95,477.992,11.7451
Kepler-92 c,Kepler-92,1,3,Transit,2013,Kepler,26.72320599,0.186,,,1,4.05,477.992,11.7451
Kepler-92 c,Kepler-92,1,3,Transit,2013,Kepler,26.72276304,,,,1,3.95,477.992,11.7451
Kepler-92 d,Kepler-92,1,3,Transit,2015,Kepler,49.35780383,,,,0,3.95,477.992,11.7451
Kepler-92 d,Kepler-92,1,3,Transit,2015,Kepler,49.3568,,,,0,3.95,477.992,11.7451
Kepler-92 d,Kepler-92,1,3,Transit,2015,Kepler,49.3567907,,,,0,3.95,477.992,11.7451
Kepler-92 d,Kepler-92,1,3,Transit,2015,Kepler,49.3567907,0.2754,,,0,4.05,477.992,11.7451
Kepler-92 d,Kepler-92,1,3,Transit,2015,Kepler,49.3568849,,,,0,4.05,477.992,11.7451
Kepler-92 d,Kepler-92,1,3,Transit,2015,Kepler,,,,,0,,477.992,11.7451
Kepler-92 d,Kepler-92,1,3,Transit,2015,Kepler,49.35899,0.278,,,0,4.14,477.992,11.7451
Kepler-92 d,Kepler-92,1,3,Transit,2015,Kepler,49.3570565,,,,0,3.95,477.992,11.7451
Kepler-92 d,Kepler-92,1,3,Transit,2015,Kepler,49.3568849,0.2801,,,0,4.05,477.992,11.7451
Kepler-92 d,Kepler-92,1,3,Transit,2015,Kepler,49.3568849,0.2801,,,0,4.05,477.992,11.7451
Kepler-92 d,Kepler-92,1,3,Transit,2015,Kepler,49.3568849,0.2801,,,0,4.05,477.992,11.7451
Kepler-920 b,Kepler-920,1,2,Transit,2016,Kepler,6.5319247,,,,0,4.45,1001.68,15.2681
Kepler-920 b,Kepler-920,1,2,Transit,2016,Kepler,6.53251,0.068,,,0,4.58,1001.68,15.2681
Kepler-920 b,Kepler-920,1,2,Transit,2016,Kepler,6.53192704,,,,0,4.54,1001.68,15.2681
Kepler-920 b,Kepler-920,1,2,Transit,2016,Kepler,,,,,0,,1001.68,15.2681
Kepler-920 b,Kepler-920,1,2,Transit,2016,Kepler,6.53192704,0.0686,,,0,4.53,1001.68,15.2681
Kepler-920 b,Kepler-920,1,2,Transit,2016,Kepler,6.53192704,0.0686,,,0,4.53,1001.68,15.2681
Kepler-920 b,Kepler-920,1,2,Transit,2016,Kepler,6.53194024,,,,0,4.45,1001.68,15.2681
Kepler-920 b,Kepler-920,1,2,Transit,2016,Kepler,6.53195343,,,,0,4.45,1001.68,15.2681
Kepler-920 b,Kepler-920,1,2,Transit,2016,Kepler,6.53192704,0.0686,,,0,4.53,1001.68,15.2681
Kepler-920 b,Kepler-920,1,2,Transit,2016,Kepler,6.53194024,0.065,,,0,4.39,1001.68,15.2681
Kepler-920 c,Kepler-920,1,2,Transit,2016,Kepler,100.8274113,0.425,,,0,4.53,1001.68,15.2681
Kepler-920 c,Kepler-920,1,2,Transit,2016,Kepler,,,,,0,,1001.68,15.2681
Kepler-920 c,Kepler-920,1,2,Transit,2016,Kepler,100.8274113,0.425,,,0,4.53,1001.68,15.2681
Kepler-920 c,Kepler-920,1,2,Transit,2016,Kepler,100.8276725,,,,0,4.45,1001.68,15.2681
Kepler-920 c,Kepler-920,1,2,Transit,2016,Kepler,100.8274113,,,,0,4.54,1001.68,15.2681
Kepler-920 c,Kepler-920,1,2,Transit,2016,Kepler,100.8279994,,,,0,4.45,1001.68,15.2681
Kepler-920 c,Kepler-920,1,2,Transit,2016,Kepler,100.8286874,,,,0,4.45,1001.68,15.2681
Kepler-920 c,Kepler-920,1,2,Transit,2016,Kepler,100.8274113,0.425,,,0,4.53,1001.68,15.2681
Kepler-920 c,Kepler-920,1,2,Transit,2016,Kepler,100.8276725,0.4029,,,0,4.39,1001.68,15.2681
Kepler-921 b,Kepler-921,1,1,Transit,2016,Kepler,51.3011844,0.2716,,,0,4.51,934.49,14.7055
Kepler-921 b,Kepler-921,1,1,Transit,2016,Kepler,51.3011844,,,,0,4.4,934.49,14.7055
Kepler-921 b,Kepler-921,1,1,Transit,2016,Kepler,51.30172621,,,,0,4.4,934.49,14.7055
Kepler-921 b,Kepler-921,1,1,Transit,2016,Kepler,51.300634,0.2716,,,0,4.51,934.49,14.7055
Kepler-921 b,Kepler-921,1,1,Transit,2016,Kepler,51.3002,0.274,,,0,4.51,934.49,14.7055
Kepler-921 b,Kepler-921,1,1,Transit,2016,Kepler,51.300634,0.2716,,,0,4.51,934.49,14.7055
Kepler-921 b,Kepler-921,1,1,Transit,2016,Kepler,51.300634,0.2716,,,0,4.51,934.49,14.7055
Kepler-921 b,Kepler-921,1,1,Transit,2016,Kepler,51.300634,,,,0,4.5,934.49,14.7055
Kepler-921 b,Kepler-921,1,1,Transit,2016,Kepler,,,,,0,,934.49,14.7055
Kepler-922 b,Kepler-922,1,1,Transit,2016,Kepler,0.938468,,,,0,4.5,536.323,13.745
Kepler-922 b,Kepler-922,1,1,Transit,2016,Kepler,0.93846683,0.0186,,,0,4.44,536.323,13.745
Kepler-922 b,Kepler-922,1,1,Transit,2016,Kepler,0.9384704,0.019,,,0,4.44,536.323,13.745
Kepler-922 b,Kepler-922,1,1,Transit,2016,Kepler,0.93846683,,,,0,4.48,536.323,13.745
Kepler-922 b,Kepler-922,1,1,Transit,2016,Kepler,0.93846683,0.0186,,,0,4.44,536.323,13.745
Kepler-922 b,Kepler-922,1,1,Transit,2016,Kepler,0.93846696,0.0182,,,0,4.32,536.323,13.745
Kepler-922 b,Kepler-922,1,1,Transit,2016,Kepler,0.93846683,0.0186,,,0,4.44,536.323,13.745
Kepler-922 b,Kepler-922,1,1,Transit,2016,Kepler,0.93846696,,,,0,4.5,536.323,13.745
Kepler-922 b,Kepler-922,1,1,Transit,2016,Kepler,,,,,0,,536.323,13.745
Kepler-923 b,Kepler-923,1,1,Transit,2016,Kepler,6.93365167,0.0715,,,0,4.21,1000.28,14.0117
Kepler-923 b,Kepler-923,1,1,Transit,2016,Kepler,6.93366476,,,,0,4.28,1000.28,14.0117
Kepler-923 b,Kepler-923,1,1,Transit,2016,Kepler,6.9338,0.073,,,0,4.49,1000.28,14.0117
Kepler-923 b,Kepler-923,1,1,Transit,2016,Kepler,6.93366476,0.0759,,,0,4.42,1000.28,14.0117
Kepler-923 b,Kepler-923,1,1,Transit,2016,Kepler,6.93366476,0.0759,,,0,4.42,1000.28,14.0117
Kepler-923 b,Kepler-923,1,1,Transit,2016,Kepler,,,,,0,,1000.28,14.0117
Kepler-923 b,Kepler-923,1,1,Transit,2016,Kepler,6.93365167,,,,0,4.21,1000.28,14.0117
Kepler-923 b,Kepler-923,1,1,Transit,2016,Kepler,6.93366476,0.0759,,,0,4.42,1000.28,14.0117
Kepler-924 b,Kepler-924,1,1,Transit,2016,Kepler,61.03704005,,,,0,4.26,1053.04,14.1368
Kepler-924 b,Kepler-924,1,1,Transit,2016,Kepler,61.039,0.319,,,0,4.42,1053.04,14.1368
Kepler-924 b,Kepler-924,1,1,Transit,2016,Kepler,61.03736217,,,,0,4.26,1053.04,14.1368
Kepler-924 b,Kepler-924,1,1,Transit,2016,Kepler,61.0370117,,,,0,4.32,1053.04,14.1368
Kepler-924 b,Kepler-924,1,1,Transit,2016,Kepler,61.0370117,0.3101,,,0,4.45,1053.04,14.1368
Kepler-924 b,Kepler-924,1,1,Transit,2016,Kepler,61.0373591,0.3359,,,0,4.15,1053.04,14.1368
Kepler-924 b,Kepler-924,1,1,Transit,2016,Kepler,61.0370117,0.3101,,,0,4.45,1053.04,14.1368
Kepler-924 b,Kepler-924,1,1,Transit,2016,Kepler,61.0370117,0.3101,,,0,4.45,1053.04,14.1368
Kepler-924 b,Kepler-924,1,1,Transit,2016,Kepler,61.0373591,,,,0,4.26,1053.04,14.1368
Kepler-924 b,Kepler-924,1,1,Transit,2016,Kepler,,,,,0,,1053.04,14.1368
Kepler-925 b,Kepler-925,1,1,Transit,2016,Kepler,33.86777771,,,,0,4.5,611.115,15.8155
Kepler-925 b,Kepler-925,1,1,Transit,2016,Kepler,33.8677783,0.1805,,,0,4.59,611.115,15.8155
Kepler-925 b,Kepler-925,1,1,Transit,2016,Kepler,33.8678531,0.1805,,,0,4.59,611.115,15.8155
Kepler-925 b,Kepler-925,1,1,Transit,2016,Kepler,33.8678531,,,,0,4.62,611.115,15.8155
Kepler-925 b,Kepler-925,1,1,Transit,2016,Kepler,33.8678531,0.1805,,,0,4.59,611.115,15.8155
Kepler-925 b,Kepler-925,1,1,Transit,2016,Kepler,33.86784071,,,,0,4.5,611.115,15.8155
Kepler-925 b,Kepler-925,1,1,Transit,2016,Kepler,33.86736,0.176,,,0,4.67,611.115,15.8155
Kepler-925 b,Kepler-925,1,1,Transit,2016,Kepler,33.8678531,0.1805,,,0,4.59,611.115,15.8155
Kepler-925 b,Kepler-925,1,1,Transit,2016,Kepler,,,,,0,,611.115,15.8155
Kepler-925 b,Kepler-925,1,1,Transit,2016,Kepler,33.8677783,,,,0,4.5,611.115,15.8155
Kepler-926 b,Kepler-926,1,1,Transit,2016,Kepler,52.06878869,,,,0,4.26,921.361,14.2595
Kepler-926 b,Kepler-926,1,1,Transit,2016,Kepler,,,,,0,,921.361,14.2595
Kepler-926 b,Kepler-926,1,1,Transit,2016,Kepler,52.06986,0.269,,,0,4.56,921.361,14.2595
Kepler-926 b,Kepler-926,1,1,Transit,2016,Kepler,52.0688601,,,,0,4.43,921.361,14.2595
Kepler-926 b,Kepler-926,1,1,Transit,2016,Kepler,52.069002,0.2739,,,0,4.25,921.361,14.2595
Kepler-926 b,Kepler-926,1,1,Transit,2016,Kepler,52.0688601,0.2616,,,0,4.57,921.361,14.2595
Kepler-926 b,Kepler-926,1,1,Transit,2016,Kepler,52.069002,,,,0,4.26,921.361,14.2595
Kepler-926 b,Kepler-926,1,1,Transit,2016,Kepler,52.0688601,0.2616,,,0,4.57,921.361,14.2595
Kepler-926 b,Kepler-926,1,1,Transit,2016,Kepler,52.0688601,0.2616,,,0,4.57,921.361,14.2595
Kepler-927 b,Kepler-927,1,1,Transit,2016,Kepler,9.11501356,,,,0,4.45,831.685,14.6011
Kepler-927 b,Kepler-927,1,1,Transit,2016,Kepler,9.11500269,0.0866,,,0,4.43,831.685,14.6011
Kepler-927 b,Kepler-927,1,1,Transit,2016,Kepler,9.11511129,,,,0,4.45,831.685,14.6011
Kepler-927 b,Kepler-927,1,1,Transit,2016,Kepler,9.1149903,0.0866,,,0,4.43,831.685,14.6011
Kepler-927 b,Kepler-927,1,1,Transit,2016,Kepler,9.1149903,0.0866,,,0,4.43,831.685,14.6011
Kepler-927 b,Kepler-927,1,1,Transit,2016,Kepler,9.1149903,0.0866,,,0,4.43,831.685,14.6011
Kepler-927 b,Kepler-927,1,1,Transit,2016,Kepler,9.1149903,,,,0,4.45,831.685,14.6011
Kepler-927 b,Kepler-927,1,1,Transit,2016,Kepler,,,,,0,,831.685,14.6011
Kepler-927 b,Kepler-927,1,1,Transit,2016,Kepler,9.11500269,,,,0,4.45,831.685,14.6011
Kepler-927 b,Kepler-927,1,1,Transit,2016,Kepler,9.11513,0.085,,,0,4.42,831.685,14.6011
Kepler-928 b,Kepler-928,1,1,Transit,2016,Kepler,3.9324613,0.0444,,,0,4.53,508.809,15.3227
Kepler-928 b,Kepler-928,1,1,Transit,2016,Kepler,3.9324613,,,,0,4.62,508.809,15.3227
Kepler-928 b,Kepler-928,1,1,Transit,2016,Kepler,,,,,0,,508.809,15.3227
Kepler-928 b,Kepler-928,1,1,Transit,2016,Kepler,3.93249254,,,,0,4.64,508.809,15.3227
Kepler-928 b,Kepler-928,1,1,Transit,2016,Kepler,3.93246069,0.0444,,,0,4.53,508.809,15.3227
Kepler-928 b,Kepler-928,1,1,Transit,2016,Kepler,3.932449,0.043,,,0,4.63,508.809,15.3227
Kepler-928 b,Kepler-928,1,1,Transit,2016,Kepler,3.9324613,0.0444,,,0,4.53,508.809,15.3227
Kepler-928 b,Kepler-928,1,1,Transit,2016,Kepler,3.93246069,,,,0,4.64,508.809,15.3227
Kepler-928 b,Kepler-928,1,1,Transit,2016,Kepler,3.9324613,0.0444,,,0,4.53,508.809,15.3227
Kepler-928 b,Kepler-928,1,1,Transit,2016,Kepler,3.93247117,,,,0,4.64,508.809,15.3227
Kepler-929 b,Kepler-929,1,1,Transit,2016,Kepler,0.92103214,0.0169,,,0,4.49,1311.23,14.5038
Kepler-929 b,Kepler-929,1,1,Transit,2016,Kepler,0.9210305,0.0192,,,0,4.07,1311.23,14.5038
Kepler-929 b,Kepler-929,1,1,Transit,2016,Kepler,0.92101673,,,,0,4.01,1311.23,14.5038
Kepler-929 b,Kepler-929,1,1,Transit,2016,Kepler,,,,,0,,1311.23,14.5038
Kepler-929 b,Kepler-929,1,1,Transit,2016,Kepler,0.921056,0.018,,,0,4.5,1311.23,14.5038
Kepler-929 b,Kepler-929,1,1,Transit,2016,Kepler,0.9210305,,,,0,4.01,1311.23,14.5038
Kepler-929 b,Kepler-929,1,1,Transit,2016,Kepler,0.92103214,0.0169,,,0,4.49,1311.23,14.5038
Kepler-929 b,Kepler-929,1,1,Transit,2016,Kepler,0.92103214,,,,0,4.42,1311.23,14.5038
Kepler-929 b,Kepler-929,1,1,Transit,2016,Kepler,0.92103214,0.0169,,,0,4.49,1311.23,14.5038
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72673947,0.0533,,,0,4.47,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.7267482,0.053,,,0,4.51,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72674037,,,,0,4.51,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72673947,0.0533,,,0,4.47,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72674037,0.0525,,,0,4.47,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,,,,,0,,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72674,,4.54426,0.0143,0,4.47,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72664724,,,,0,4.51,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72674002,,,,0,4.51,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72673978,0.053,4.02,0.01265,0,4.51,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72673947,,,,0,4.51,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72673978,,3.8,0.01196,0,4.47,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72674,,2.59,0.008,0,4.47,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72673895,,,,0,4.51,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72673947,0.0533,,,0,4.47,95.9115,9.86249
Kepler-93 b,Kepler-93,1,2,Transit,2014,Kepler,4.72673978,0.05343,4.66,0.01466,0,,95.9115,9.86249
Kepler-93 c,Kepler-93,1,2,Radial Velocity,2014,W. M. Keck Observatory,1460,,954,3,0,4.47,95.9115,9.86249
Kepler-93 c,Kepler-93,1,2,Radial Velocity,2014,W. M. Keck Observatory,3650,,2701.555,8.5,0,4.51,95.9115,9.86249
Kepler-930 b,Kepler-930,1,1,Transit,2016,Kepler,71.4517775,,,,0,4.24,848.396,13.7625
Kepler-930 b,Kepler-930,1,1,Transit,2016,Kepler,,,,,0,,848.396,13.7625
Kepler-930 b,Kepler-930,1,1,Transit,2016,Kepler,71.45097453,,,,0,4.12,848.396,13.7625
Kepler-930 b,Kepler-930,1,1,Transit,2016,Kepler,71.4523167,,,,0,4.12,848.396,13.7625
Kepler-930 b,Kepler-930,1,1,Transit,2016,Kepler,71.45120302,,,,0,4.12,848.396,13.7625
